"","created_at","id_str","full_text","display_text_range","retweet_count","favorite_count","lang","name","screen_name","followers_count","friends_count","location","description","verified"
"583",2022-12-27 23:15:09,"1607862675970691074","New Climate News: 

California Approves Roadmap For Carbon Neutrality By 2045

#climatecrisis #climateaction #esg #carbon #sustainability #netzero #climatescam #globalwarming #climatechange
https://t.co/vqhcla8kcl",213,1,0,"en","HAVA Climate Solutions","HavaClimate",88,552,"Solana Blockchain","A climate impact organization.",FALSE
"584",2022-12-27 23:15:04,"1607862654789644288","RT @GlobalECCI: Trees make communities &amp; ecosystems more resilient to #climatechange
Trees are the unsung heroes in the fight against #clim…",144,45,0,"en","The Sainsburys 🕷#FBPE #GTTO 🐟","lifeastrin",3308,4993,"South West, England","Amazing friends & fabulous holidays. Trying to be kind, considerate, funny  & true. All views are ours and ours alone! We’re truly sorry if we get it wrong. ❤️",FALSE
"585",2022-12-27 23:13:47,"1607862332171984898","like the sound of a cold wind https://t.co/cDntSHoD0K #ClimateChange #SaveTheWorld #ClimateAction #ClimateCrisis",112,0,0,"en","wild blue thistle","wildbluethistle",3265,1369,"","#ClimateChange #freemusic #acousticmusic #NowPlaying #followback #ClimateAction #GTTO #ToriesOut",FALSE
"586",2022-12-27 23:13:40,"1607862304070328320","RT @electrixgreen: These mf's think you're stupid, they did the same with the ""vaccine"".  They are the ""#climatechange"". https://t.co/gWc8f…",140,8,0,"en","Don Altagracio","shaq0421",5304,3292,"PA","#slimestonebullies #ElGlorioso 💙ensalzad al que cabalga sobre los cielos; JAH es su Nombre.salmo 68:4",FALSE
"587",2022-12-27 23:13:19,"1607862217298563075","#ClimateChange.  Three children airlifted to hospital after being stung by #Irukanji box jellyfish of Kgari - Fraser Island.  The Jellyfish are moving south as #GlobalWarming warms the water. They are not normally found so far south #auspol 
https://t.co/mjgUJLb4m6",265,14,18,"en","Au Purrr , #IStandWithUkraine","ricklevy67",4490,3143,"","Apiarist , Traveller, Love the out doors , Pensioner , Christian , Labor Voter, Human Rights , A Fair Go , Fishing and More",FALSE
"588",2022-12-27 23:12:58,"1607862127238447105","Someone needs to give 20+ concurrent boosters to this pandemic witch. 🧙🏽‍♀️🦠 There is no virus; the vaccine is a depopulation weapon invented by Bill Gates to achieve faulty Malthusian theory #ClimateChange goals. https://t.co/rVrpokK4ft",213,0,1,"en","Brad Canada 🇨🇦 🥷 🇷🇺","BradJKD",327,867,"The Continental","I came back to check out what Elon has done with the asylum and to help make #TrudeauMustGo a reality. I'm down for a #FreedomConvoy2023 next year!",FALSE
"589",2022-12-27 23:12:48,"1607862086520147968","RT @ScienceNotDogma: A simple metaphor for the #ClimateCrisis: the #ClimateShip we're ALL on is heading for Bad Times, because current #cli…",140,8,0,"en","Francisco García","Ffradique",1861,4936,"México ","Soy feliz!",FALSE
"590",2022-12-27 23:12:45,"1607862072213393410","RT @ESAEcology: Now out in @ESAEcology:

Mutualisms in a warming world: How increased temperatures affect the outcomes of multimutualist in…",140,62,0,"en","Adrian Stier","AdrianStier",2959,2139,"Santa Barbara, CA","Ecologist and Conservation Biologist. PI @oceanrecoveries lab | Focus: ocean ecosystem resilience. | @ucsantabarbara | he/him/his",FALSE
"591",2022-12-27 23:12:27,"1607861999031160832","RT @great_thunberg: Climate change threatens ‘fluffy’ algae balls with extinction

 #ClimateChange
https://t.co/vbpKuzU1ko",122,10,0,"en","Nes Evan 🌏","NesEvan9",378,1068,"Melbourne ","Like: Social justice, common good, environment, human rights, sustainable development, democracy, science, multiculturalism, secularism, peace, gender equality",FALSE
"592",2022-12-27 23:12:26,"1607861994693992448","RT @ZoologyDave: TWO awesome #PhD opportunities looking at tropical #savannas, #forests, #carbonstocks, #climatechange #biodiversity &amp; #AI…",143,11,0,"en","Dina-Leigh Simons","Dina_Simons_Sci",658,594,"United Kingdom","Marine biologist and PGR @livuniEcoMar @thembauk @acce_dtp | #scicomm as No Ordinary Biologist | she/her #FirstGen | #eDNA #climatechange #intertidal 🌍👩🏽‍🔬",FALSE
"593",2022-12-27 23:12:21,"1607861971059200002","@Eddystone506 @rh52d @TransportActio2 Get real. The biggest source of UK #Co2 emissions right now it transport (also one of the most damaging due to the nature of domestic flight). We need #hs2 to get that modal shift to green transport to tackle global #ClimateChange. ""Electrifying"" (why?) boilers doesn't cut it. https://t.co/GUr5UqAh0N",315,0,8,"en","PB Photography #FBPE","PaulMBigland",3376,3187,"","Freelance photographer, Journalist, Blogger, Traveller, NUJ member.",FALSE
"594",2022-12-27 23:11:35,"1607861781422309377","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","D Meador","geedup5",45,183,"Phoenix, AZ","All about the Network and genuine connections.",FALSE
"595",2022-12-27 23:11:04,"1607861649741955072","We are capable of any #miracle. 
And it's #true...
#Christmas
#make
#wishlist
#true
#Santa
#BlockParty
@JohnsCreekGAgov
#GlobalCrisis
#time4truth
#ClimateChange
#ClimateCrisis
#CreativeSociety
#HelpEarth
#survive
#scientists
#WeWant2Live
#LastWarofHumanity
#unity
#TogetherWeCan https://t.co/ZlcLOBaGlb",278,0,0,"en","Kostiantyn Kondratiuk","Culer01",261,1062,"Львів","Заглянь у себе і завтра зміниться!

https://t.co/0IUYXseQnE",FALSE
"596",2022-12-27 23:10:54,"1607861607303979008","Micromobility Reduces Car Emissions More Than Previously Thought https://t.co/3Sovk7sbJc #Tesla #EV #ClimateChange #Renewables #RenewableEnergy",143,0,0,"en","zxcxz","Zxcxz_xyz",238,959,"","Zulu, X-ray, Charlie etc... Enthusiastic EV driver & advocate. Failed techblogger. Failed YouTuber. I like yellow. Get your Elon's Song NFT here:",FALSE
"597",2022-12-27 23:10:38,"1607861539457097728","RT @electrixgreen: These mf's think you're stupid, they did the same with the ""vaccine"".  They are the ""#climatechange"". https://t.co/gWc8f…",140,8,0,"en","Faith Aknew","faithaknew",1401,3274,"","Love God, family & country. U.S. first. Help but don’t enable. Protect our Constitution! Conservatives unite to #MAGA! Married to love of my life. No DM please",FALSE
"598",2022-12-27 23:10:23,"1607861475821092866","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Audrey Spaun","AudreySpaun",4,44,"","“Be foolishly in love, because love is all there is.” -Rumi",FALSE
"599",2022-12-27 23:10:18,"1607861457676386304","@CreativeScty @JohnsCreekGAgov Any #miracle is within our #power.
#Christmas
#make
#wishlist
#true
#Santa
#BlockParty
@JohnsCreekGAgov
#GlobalCrisis
#time4truth
#ClimateChange
#ClimateCrisis
#CreativeSociety
#HelpEarth
#survive
#ecology
#scientists
#WeWant2Live
#LastWarofHumanity
#unity
#TogetherWeCan",302,0,1,"en","Kostiantyn Kondratiuk","Culer01",261,1062,"Львів","Заглянь у себе і завтра зміниться!

https://t.co/0IUYXseQnE",FALSE
"600",2022-12-27 23:10:13,"1607861436486930432","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Maria Gee 💙#NHS","Gee51Maria",289,521,"Hothersall, Ribble Valley","Still wants to change the world. Loves watching small people learn. Does her best thinking with a garden fork in hand.",FALSE
"601",2022-12-27 23:09:40,"1607861296187281409","💔 There has been a sharp decline in #polarbear numbers around #HudsonBay  #Canada  - particularly of females and cubs.   https://t.co/bsJxEbD951
#climatechange
#biodiversityloss",177,5,8,"en","PartyForAnimalWelfare","AnimalWelfareIE",1239,1600,"Ireland","We are Ireland's Only Official Registered Political Party For Animals. https://t.co/vn8zyE1o0x…  https://t.co/5PAKOMAVa5  Ph/WhatsApp: + 353-85-1449688/+353-89-4337666",FALSE
"602",2022-12-27 23:09:32,"1607861262901469184","RT @GlobalECCI: Trees make communities &amp; ecosystems more resilient to #climatechange
Trees are the unsung heroes in the fight against #clim…",144,45,0,"en","linda bertinelli","linda_lindylou",3667,76,"South Lake Tahoe, California","Proud Democratic woman; nature lover, animal lover, on the move to a better future",FALSE
"603",2022-12-27 23:09:00,"1607861131380391937",".@TheCAMH Top 10 Downloaded Papers 2022

#FreeAccess ‘Editorial: The climate and ecological #MentalHealth emergency – evidence and action’ by Ann Sanson and @bernadkadubicka https://t.co/knIFUVMrLx

#MentalHealth #CAMHS #CAMH #EcoAnxiety #ClimateChange #Wellbeing",263,0,1,"en","The CAMH journal","TheCAMH",7442,3329,"","High-quality research impacting on practice of CYP #mentalhealth via @acamh. Sister journals @TheJCPP @TheJCPPadvances, & @TheBridgeACAMH. RTs not endorsements",FALSE
"604",2022-12-27 23:08:37,"1607861031010795522","RT @electrixgreen: These mf's think you're stupid, they did the same with the ""vaccine"".  They are the ""#climatechange"". https://t.co/gWc8f…",140,8,0,"en","J.P. Unable to follow back. Tweeter won't let me.","4rd4x4truck",8025,9052,"Missouri, USA","God Guns #MAGA #KAG #TRUMP2020 #TRUMP #PATRIOT #CONSERVATIVE #FBTS #NRA #2A No dms please .",FALSE
"605",2022-12-27 23:07:47,"1607860823925334020","Renewable News by Sven.

#svenvanzanten #solar #renewables #climatechange #sustainability #Environment #Energy #CleanEnergy #electricity #solarenergy #SolarPower #energietransitie #zonnepanelen #klimaat #Nederland https://t.co/TQ3aNJdh3o",213,1,3,"en","Sven Van zanten","SvenVanZanten01",852,978,"Netherlands","Welcome to the twitterpage of Sven van Zanten. Sharing knowledge about future proof energy solutions, fighting climate change using technologic innovation.",FALSE
"606",2022-12-27 23:07:39,"1607860790975172608","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Liz Murison #ProgressiveAlliance #PR","lizmurison",1211,1301,"","",FALSE
"607",2022-12-27 23:07:34,"1607860767117672448","Climate change? What #ClimateChange? 🤷🏻‍♂️ https://t.co/0OCK4vKMDc",42,0,0,"en","bamco bamboo","bamcobamboo",838,2256,"Greenwich, London, England","Purveyors of #sustainable and #ecofriendly #bambooproducts for you, your family and home. #EnvironmentallyFriendly alternatives to plastic products.",FALSE
"608",2022-12-27 23:07:28,"1607860744451948544","RT @PCarterClimate: REGIONS OF HOTTEST DAYS AT 1.5°C &amp; 2°C
DISASTROUS FOR WORLD FOOD PRODUCTION
Top world food producing regions heat the m…",144,26,0,"en","Chiara Lauvergnac","Lauvergnac",522,906,"","No borders/ No war/ We only have one Earth",FALSE
"609",2022-12-27 23:07:22,"1607860716849229825","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Dr. Wendy Murphy","wcmurphy",612,310,"Babson College","Babson College professor & Mom of 3 spirited children. Coauthor of Strategic Relationships at Work. Thoughts here are my own.",FALSE
"610",2022-12-27 23:07:14,"1607860686788460544","These mf's think you're stupid, they did the same with the ""vaccine"".  They are the ""#climatechange"". https://t.co/gWc8f9vJkA",101,8,15,"en","EXG","electrixgreen",40122,36868,"Clown World Chain ⛓️","The only ᙭ocial media account.",FALSE
"611",2022-12-27 23:07:02,"1607860632661168129","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Roz Bell","sneckielady",819,1113,"Inverness, Scotland","Head of Live Performance at Eden Court Theatre. Wife, mother, daughter, granny, sister, aunt, great-aunt, mother-in-law, friend, colleague - views my own",FALSE
"612",2022-12-27 23:06:40,"1607860541476986880","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Depressed Diet Culture Dropout","SquishyShayward",158,163,"Treaty 20 (CKL, Ontario, CAN)","She/Her. Treaty 20 #settler. #Librarian. #Gamer. All my tweets. #Reconciliation; #AffordableHousing; #VoteFordOut2022; #SupportUBI; #AntiDietCulture",FALSE
"613",2022-12-27 23:06:15,"1607860438456320004","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Donagh","dfl78",75,274,"","Citizen, parent, husband, environmentalist, sports fan. Corcaigh abú.",FALSE
"614",2022-12-27 23:05:36,"1607860273498710018","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","DOROTHY KNABLE","KnableDorothy",21,176,"","",FALSE
"615",2022-12-27 23:05:14,"1607860180875894784","👉 What Can You Do to help stop Climate Change 
https://t.co/b36pDX3JIS

#globalwarming #climatechange #saveearth #actnow #WCYDo #ClimateCrisisIsHere https://t.co/qNr4T3TIjX",148,0,2,"en","What Can You Do?","WCYDO_Earth",1965,2454,"","WCYDo - we inform, encourage and motivate individuals to take personal action under each of the SDGs - #Sustainable #Development #Goals.",FALSE
"616",2022-12-27 23:04:44,"1607860055571062785","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Dion Kobussen","kobus5",1438,5001,"","Hopelijk genezen van #LongCovid, #ADHD, vind bijna alles interessant, nu vooral #corona, #GGZ, mostly Dutch, twittert en retweet bij vlagen #HumorMoet",FALSE
"617",2022-12-27 23:04:40,"1607860038462476291","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Regenerative Agriculture @Willywagtail@aus.social","Balagorang",583,1084,"NSW","Loves of my life - family,regen ag; support social justice, belief in climate change, indep ABC; interests - auspol,world affairs. RTs = 👀 at this +ve or -ve",FALSE
"618",2022-12-27 23:04:36,"1607860019986325505","✨ New #Sales opportunity:
 
💼 Senior Sales Manager at
🍀 Aquabyte @aquabyteai
📍 Bergen, Norway
 
Apply now!
 
#ClimateChange #ClimateJobs #ActNow 

https://t.co/TkQx13NZBm",170,0,0,"en","Climate Jobs List 🌐","ClimateJobList",352,264,"Find your next Opportunity 👉","#1 Site for Climate and Climate Tech Careers!

Search ➙ Apply ➙ Get Hired & Make a Real Difference

#Climate #ClimateTech #ActOnClimate #ClimateJobs #ActNow",FALSE
"619",2022-12-27 23:04:14,"1607859931000221696","RT @CAN_Australia: No room for new coal and gas under Labor’s climate plan: modelling #Auspol #FossilFuels #ClimateChange #SafeguardOurClim…",140,35,0,"en","Cathy Burgess","cathyburgess22",292,125,"","Greens campaigner & activist",FALSE
"620",2022-12-27 23:04:06,"1607859897261064193","RT @MikeHudema: Tiny urban forests can help #rewild urban settings and fight #climatechange. The brainchild of the Japanese botanist Miyawa…",140,596,0,"en","Dr Ddraigfach 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇷🇪🇺","Ddraigfach",348,797,"London, England","PhD. Protection and security of natural environment and its inhabitants. Agri-environmental issues. No GMO. Future alternative scenarios.",FALSE
