"","full_text","display_text_range","retweet_count","favorite_count","lang","followers_count","friends_count","url","location","description","verified","default_profile"
"4546","Thanks for sharing this interesting post @SophiaKianni  The last two bars are worrying! Why aren't more people talking about climate change? And why is the media not putting out more content? #climatechange #climatecrisis #climate @EarthDay @earthday https://t.co/Q2sRKunljS",250,2,3,"en",1101,2560,"https://t.co/uRBuiolDhx","New Delhi, India","17🔸Founder @youthforanimals🔸Campaigner #FreeShankarDelhiZoo ⛓🐘⛓🔸Youth Amb. @BornFreeFDN & @EarthDay🔸Member @IUCN_CEC🔸🎙host @AnimalsRadio 🔸@Stanford ‘27",FALSE,TRUE
"4547","RT @UNDP: We need bold decisions on climate.

The #NewYear offers hope for doing better - for reaching higher and pushing further as a glob…",140,43,0,"en",2716,1675,"https://t.co/QPRsCYmq7b","Edinburgh ~ Heart of Scotland!","Tortured, literary genius, well probably the first. Figured if I concentrate on the former, that the latter is 'bound' to occur... sooner or later!",FALSE,FALSE
"4548","RT @ACXCHG: ""The challenge to reduce scope 3 emissions will accelerate in 2023 as companies focus on their supply-chain partners and on how…",140,2,0,"en",70,637,NA,"","blockchain fans #TopazTrooper  https://t.co/BO1AlE9n2w",FALSE,TRUE
"4549","Climate Change as Threat Multiplier brief (3 Jan 2023)
https://t.co/AdT5e3OtF1
#security #climatechange #globalwarming",118,3,9,"en",22558,171,"https://t.co/wDBAEHeWaG","Victoria BC Canada","Director Climate Emergency Institute, IPCC expert reviewer, Co-author Unprecedented Crime, published on climate change, sustainable development, biodiversity,",FALSE,TRUE
"4550","RT @PCarterClimate: OCEAN WARMING THREATENS FUTURE 
OF LIFE ON EARTH
Clearer image global effects of ocean warming
#ocean #globalwarming #c…",140,99,0,"en",313,253,NA,"","",FALSE,TRUE
"4551","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",3,145,NA,"Chicago, IL","",FALSE,TRUE
"4552","RT @PCarterClimate: ACCELERATING CATASTROPHIC OCEAN WARMING
Oceanic warming pervasive, surface to abyssal long-term trend accelerating.Decr…",140,113,0,"en",5104,5619,"https://t.co/0FjMXcjXov","14yrs on Twitter @Bebird@chirp","There are so many kinds of voices in the world and none of them is without signification.  

#freealkhawaja #FreeAlkhawaja #FreeAlaa

born @ 310 CO2 ppm",FALSE,FALSE
"4553","Over his long career in Congress, first in the House and then the Senate, oil and gas interests donated a whopping $2.32 million.

#climatechange #climatecrisis #scotus #campaign #financing #corporate #greed #stooge #establishment https://t.co/jnN9eEaX9W",254,0,0,"en",39,86,NA,"","",FALSE,TRUE
"4554","RT @PCarterClimate: OCEAN WARMING THREATENS FUTURE 
OF LIFE ON EARTH
Clearer image global effects of ocean warming
#ocean #globalwarming #c…",140,99,0,"en",5104,5619,"https://t.co/0FjMXcjXov","14yrs on Twitter @Bebird@chirp","There are so many kinds of voices in the world and none of them is without signification.  

#freealkhawaja #FreeAlkhawaja #FreeAlaa

born @ 310 CO2 ppm",FALSE,FALSE
"4555","RT @PCarterClimate: 2022: HOT NORTH HEMISPHERE SPRING &amp; SUMMER
NASA GISS High N. Hemisphere Spring &amp; Summer warming. 1.5°C &amp; 1.38°C. Drove…",151,28,0,"en",5104,5619,"https://t.co/0FjMXcjXov","14yrs on Twitter @Bebird@chirp","There are so many kinds of voices in the world and none of them is without signification.  

#freealkhawaja #FreeAlkhawaja #FreeAlaa

born @ 310 CO2 ppm",FALSE,FALSE
"4556","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",177,555,NA,"","For God so loved the world that he gave his one and only Son, Jesus, that whoever believes in him shall not perish but have eternal life. J3:16 I 4x Ironman",FALSE,TRUE
"4557","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",42,467,NA,"","",FALSE,TRUE
"4558","@FoxNews I think @LeoDiCaprio has his yacht powered with solar, wind, and unicorn dung. That’s how he’s “saving the planet”. Your #racist reporting somehow leaves out these “facts” 🙄🤡 #climatechange #climatescience #science",223,0,3,"en",1,75,NA,"Kentucky, USA","",FALSE,TRUE
"4559","RT @PCarterClimate: 2050 FOSSIL FUEL ENERGY HIGHER THAN 2000
October 2022, International Energy Agency, World Energy Outlook https://t.co/z…",140,17,0,"en",5104,5619,"https://t.co/0FjMXcjXov","14yrs on Twitter @Bebird@chirp","There are so many kinds of voices in the world and none of them is without signification.  

#freealkhawaja #FreeAlkhawaja #FreeAlaa

born @ 310 CO2 ppm",FALSE,FALSE
"4560","RT @PCarterClimate: OIL FOR TRANSPORT INCREASES BY 2050
IEA Oct. 2022: Oil for transport projects increase 2050 
Oc. 2022, Int. Energy Agen…",140,5,0,"en",5104,5619,"https://t.co/0FjMXcjXov","14yrs on Twitter @Bebird@chirp","There are so many kinds of voices in the world and none of them is without signification.  

#freealkhawaja #FreeAlkhawaja #FreeAlaa

born @ 310 CO2 ppm",FALSE,FALSE
"4561","RT @citizensclimate: New Year. New Policies. Same CCL. 

Join us to learn more or check out our blog for more details:
https://t.co/DtKdljf…",140,15,0,"en",85,297,"https://t.co/6tASYd4tjy","Temecula, CA","I am an active member of Citizens' Climate Lobby, Great Old Broads for Wilderness, and Sierra Club,. I teach piano and substitute teach in three districts.",FALSE,FALSE
"4562","RT @EcofriendlyBeer: ""At the UN #ClimateChange Conference late last month, world leaders reaffirmed the 1.5C goal. But without dramatic act…",140,8,0,"en",1228,1115,NA,"","Sox & The Good Ol' Grateful Dead! What else is there to life? Hubby and Dad! 100% ☘! I.B.E.W 2324🍺Help @DanaFarber in memory of bro, @alz in memory of my Dad.",FALSE,TRUE
"4563","OIL FOR TRANSPORT INCREASES BY 2050
IEA Oct. 2022: Oil for transport projects increase 2050 
Oc. 2022, Int. Energy Agency
Makes climate &amp; oceans (acid) stabilization impossible. Transport must be drastically cut 
https://t.co/zJGPVlsRYT
#transport #globalwarming #climatechange https://t.co/PUVhcXzABH",281,5,10,"en",22558,171,"https://t.co/wDBAEHeWaG","Victoria BC Canada","Director Climate Emergency Institute, IPCC expert reviewer, Co-author Unprecedented Crime, published on climate change, sustainable development, biodiversity,",FALSE,TRUE
"4564","RT @BryanDawsonUSA: Following what was Europe’s hottest summer on record, an
“unprecedented” winter heat wave hits Europe: Thousands of rec…",140,96,0,"en",4895,4806,NA,"Somewhere green","#musician #guitar #vocals #songwriter #jazz #fingerstyle #animals #history #philosophy #Vegan No DM’s No Lists",FALSE,TRUE
"4565","RT @radhi_ch: #SaveSoil #ConsciousPlanet #ActionNow #ClimateChange #BeatPlasticPollution #SaveThePlanet #SaveTheEarth #SaveTheTrees #SaveTh…",140,10,0,"und",81,189,NA,"","",FALSE,TRUE
"4566","RT @BryanDawsonUSA: Following what was Europe’s hottest summer on record, an
“unprecedented” winter heat wave hits Europe: Thousands of rec…",140,96,0,"en",32803,24141,"https://t.co/8paB6qcjLI","Bend, Oregon, USA","Author of kids' books: The Doll's Storybook. #DemCast #ONEV1 #Dems4USA #DemVoice1 @PeggyStuart@mastodon.sdf.org, Tribel as @PeggyStuart & Post as @peggystuart",FALSE,FALSE
"4567","RT @PCarterClimate: ATMOSPHERIC CO2 AT 420 ppm, HIGHEST IN OVER 4 MILLION Yrs 
NOAA puts this highest in 4.1 - 4.5 million years
IPCC AR6 6…",140,188,0,"en",651,1896,"https://t.co/5iYlLcaOLh"," Divided States of Oblivia","Centrist. ☯️ Have many thoughts. Evolving like anyone's. Living the crisis of the 21st century. 📉🍿😭  Like nerd stuff, Sci & Fi.  UAP? 🛸",FALSE,TRUE
"4568","RT @sole24ore: 🔸 Blog | #Climatechange, la mappa con i sedici punti di non ritorno - Info Data https://t.co/QGahPjl8VP https://t.co/aQ91xew…",140,4,0,"it",187,42,"https://t.co/f64rHAlx7U","Italy","",FALSE,FALSE
"4569","RT @Guglielmo1714: A #PalazzoMadama (foto mia) stanno lavorando da stamattina per ripulire gli atti vandalici compiuti ieri dai coglioncell…",140,2,0,"it",2072,3279,NA,"","il meglio e' nemico del bene                                              un tempo mi chiamavo ^Mara^",FALSE,TRUE
"4570","★ Nowadays WateR says         something like this...! 
“ मेरा दिल ये पुकारें आ जा ”...! ☃️🤧🤕
 🤭🛀...🥶
★ Room heater🔥says
“मेरा दिल ये पुकारें ना जा ""..! 😁💯✌🏻
 #climatechange #WinterCare
🥀#iammature_ink✍🏻
@dr_silentspring09 https://t.co/Ix8wLOWABl",221,0,1,"und",0,3,NA,"","🥀High rspct for women's coZ they bleed every month❤️😊🫧 for us to born..🖇✨🤍",FALSE,TRUE
"4571","RT @standingrocker: #chevron #scotus #stevendonziger #ecuador #oil #climatechange #fossilfuels #keepitintheground https://t.co/AKHz7Ou02v",137,3,0,"und",7117,535,"https://t.co/xnQPIhDcq8","Duwamish Makoche","Hunkpapa Lakota, Ate, Indian ed, editor @lastrealindians & @lrinspire Co-founder @mazaskatalks Steering Committee @StopMoneyPipe",FALSE,TRUE
"4572","#ClimateChange के सबसे बड़े प्रभावों में से एक ‘मानव विस्थापन’ किस प्रकार से हो सकता है. #Migration के ज़्यादातर मामलों में #Economic #Political कारणों में से #environment और #Climate परिवर्तन की स्थितियों को अलग करना बेहद चुनौतीपूर्ण है.
#ORFHindi  
https://t.co/snvvtWhseE",274,0,1,"hi",7837,114,"https://t.co/SW52RRLmyd","India","सुरक्षा, रणनीति, अर्थव्यवस्था, विकास, ऊर्जा, संसाधन और ग्लोबल गवर्नेन्स पर विश्लेषण. अंग्रेजी के लिए फॉलो करें - @orfonline",TRUE,TRUE
"4573","RT @PCarterClimate: ATMOSPHERIC CO2 HITS 420 ppm (NASA GISS)
Atmospheric CO2 increase faster than ever. The human race cannot survive this…",139,781,0,"en",1115,3027,NA,"Darug & Guringai Country","Extinction Rebellion Hornsby Shire, NSW, Australia - We exist to protect life on our planet. We must listen to scientists, doctors & social scientists - Join us",FALSE,TRUE
"4574","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",377,89,NA,"Mile High City","",FALSE,FALSE
"4575","Agreed! We also need to plant #trees for a #Sustainable2023!https://t.co/pxXKSFVJrN #Haiti #ClimateActionNow #climate #ecofriendly #environmentaldefenders #Sustainability #Earth #climatechange https://t.co/m4m1iNGJtj",192,0,0,"en",28,82,"https://t.co/vsCoUBHU3f","Earth","To have a #sustainable #economy #Haiti needs a sustainable #environment. Since 2010 earthquake, #Haiti's last #forest has been forgotten. We helping since 2006",FALSE,FALSE
"4576","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",665,1427,NA,"Severn, Ontario ","Living in the woods by the water. Life is good today! Parler @Severngirl99 #PPC",FALSE,TRUE
"4577","RT @AllanMargolin: #Climatechange affects brown bears' hibernation 

https://t.co/1BntL1tEFk

@Peatches66 @Hilltop__Leader @WayChic @Joanie…",140,7,0,"en",4268,4997,NA,"Prescott, AZ","B... beautiful I...intelligent T...talented
C... charming H...horny... VEGAN 💚🌿
💙💙🌊I despise the CULT & their Orange pedophile, Putin's Puppet Rebuilding",FALSE,TRUE
"4578","RT @UNBiodiversity: DYK seagrasses  🌱 capture carbon 35 times quicker than rainforests? They are one of the most effective solutions in fig…",140,29,0,"en",1115,3027,NA,"Darug & Guringai Country","Extinction Rebellion Hornsby Shire, NSW, Australia - We exist to protect life on our planet. We must listen to scientists, doctors & social scientists - Join us",FALSE,TRUE
"4579","RT @PundiXLabs: At #PUNDIX, we care about sustainability and build the products with care. We are also committed to combating #climatechang…",140,90,0,"en",1,10,NA,"","26 years
⚽️Football lover",FALSE,TRUE
"4580","Future of Generation Z and millennials in our deadly democracy
#Unemployment #ClimateChange #Ignorance
https://t.co/2nx46UMsyI https://t.co/c64Cekc80L",126,0,0,"en",2002,4830,"https://t.co/pmX2RGMweS","","Decentralized Education and Governance #Reaudito #FounderAvrit #BlockchainDeveloper
https://t.co/dt0fAAr6gS",FALSE,TRUE
"4581","RT @great_thunberg: Climate change: Why is Europe experiencing a January heat wave?

 #ClimateChange
https://t.co/0e5daUVg7n",124,5,0,"en",289,2109,"http://t.co/H2tgiFwAX6","","BOYS MUST BE BOYS, NOT ANIMALS. #RAPEisINHUMAN",FALSE,TRUE
"4582","RT @Guglielmo1714: A #PalazzoMadama (foto mia) stanno lavorando da stamattina per ripulire gli atti vandalici compiuti ieri dai coglioncell…",140,2,0,"it",2501,3775,NA,"Pavia","Appassionato di storia, politica, scienza, economia. Ingegnere di formazione ma ammiratore di chi ha cultura umanistica. Antifa.
Liberale e liberista.",FALSE,TRUE
"4583","RT @AllanMargolin: #Climatechange affects brown bears' hibernation 

https://t.co/1BntL1tEFk

@Peatches66 @Hilltop__Leader @WayChic @Joanie…",140,7,0,"en",1262,1897,NA,"No where special","vegan for the animals; yogi for my mind & body; liberal dem bc the alternative is unforgivable #govegan",FALSE,TRUE
"4584","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",7,13,NA,"","",FALSE,TRUE
"4585","RT @ShannenJPEG: I think @GretaThunberg &amp; I should do a live debate on #climatechange 

What do you guys think? Retweet if you agree 🐸 http…",144,1191,0,"en",470,4972,"https://t.co/8vX9geavU5","Osaka-shi Yodogawa, Osaka","Massive Fanboy, Florida Native, libertarian, indigenous, Revert, Straight-Edge, Truth Seeker",FALSE,TRUE
"4586","The effects of #climatechange continue to be keenly felt by everyone around the world. Private-public partnerships and funding as well as collaborations between countries will continue to be an important factor in fighting climate change. https://t.co/TdLAnpzp1S",262,0,0,"en",291,545,NA,"Raffles Place, Singapore","",FALSE,TRUE
"4587","RT @EarthAccounting: Pensioners Anne and Jean Birault became climate migrants ten years ago, after one night changed their lives forever #C…",140,5,0,"en",28524,25494,"https://t.co/Exy045PZz2","Los Angeles, CA","#sustainability #ConsciousConsumer #CircularEconomy #recycling #ESG #ClimateCrisis
https://t.co/Exy045PZz2 @AdvanceEsg 
https://t.co/EU2lEuXbIl",FALSE,FALSE
"4588","RT @DeepBlueCrypto: #ClimateChange 

Global cooling didn’t work
Global warming didn’t work
Climate change works always 😂 https://t.co/0DjdQ…",140,3,0,"en",195,2081,NA,"","🍀",FALSE,TRUE
"4589","RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",140,39,0,"en",3,8,NA,"","I don't think you should wait. I think you should speak now.
23 y.o",FALSE,TRUE
"4590","@elonmusk you really messed up, how many #rednecks buy #tesla only #wokes to #climatechange #buy tesla #fule 
https://t.co/6fjQ70gnRx",133,0,0,"en",158,1034,"https://t.co/Aq6D4zvh1W","Between Heaven and Hell","Webmaster https://t.co/v8oaOU7IRB What is life without adventure!? PolSci major, ex gunner (V), promoter, reviewer, publicist, webdev, interactive design, dark humour",FALSE,FALSE
"4591","RT @PundiXLabs: At #PUNDIX, we care about sustainability and build the products with care. We are also committed to combating #climatechang…",140,90,0,"en",3,12,NA,"","📲Web3builder
🏀Basketball lover",FALSE,TRUE
"4592","RT @mindingottawa: .@EnvironmentCa says lightbulbs endorsed by cabinet &amp; @DavidSuzuki as good for #ClimateChange will be banned within the…",143,496,0,"en",240,260,NA,"","My sense of humour",FALSE,TRUE
